file,workflow,role,monthly_hours_low,monthly_hours_high,effort_steps,automated_steps,cadence_only_steps,qualitative_steps,elapsed_days_low,elapsed_days_high,per_unit_rates,live_or_dormant,dormant_capabilities
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.1-remodel-strategy-portfolio-planning-and-scope-definition.md,W3479,Real Estate,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.1-remodel-strategy-portfolio-planning-and-scope-definition.md,W3480,PMO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.1-remodel-strategy-portfolio-planning-and-scope-definition.md,W3480,Project Manager,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.1-remodel-strategy-portfolio-planning-and-scope-definition.md,W3480,Store Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3481,Facilities,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3481,Procurement,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3481,Quality,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3481,Store Design,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3481,Vendor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3482,Contractor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3482,Legal,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3482,Procurement,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3482,Project Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3482,Real Estate,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3483,Contractor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3483,HSE,0.00,0.00,0,0,0,1,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3483,Project Manager,0.00,0.00,0,0,1,2,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3484,Contractor,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3484,Facilities,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3484,MEP,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3484,Project Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3485,Contractor,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3485,Marketing,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3485,Store Design,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3485,Store Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3486,Contractor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3486,IT,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3486,Store Design,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3487,Replenishment,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3487,Space Planner,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3487,Stock Associates,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3487,Store Manager,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3487,Store Mgr,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3488,Contractor,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3488,Project Manager,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3488,Quality,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.2-remodel-design-procurement-and-construction-execution.md,W3488,Real Estate,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3489,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3489,Marketing,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3489,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3489,Store Manager,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3490,Change Mgmt,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3490,IT,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3490,L&D,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3490,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3490,Store Manager,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3491,BI,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3491,FP&A,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3491,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3491,VP Store Operations,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3492,CX,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3492,Insights,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3492,Store Manager,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3493,Finance,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3493,PMO,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3493,Project Manager,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3494,PMO,0.00,0.00,0,0,3,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3494,Project Managers,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3494,Real Estate,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3494,Store Design,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3495,Facilities,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3495,Finance,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3495,Real Estate,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3495,VP Store Operations,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3496,CFO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3496,COO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3496,Merchandising,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3496,PMO,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3496,Store Design,0.00,0.00,0,0,1,0,0.0,0.0,,live,
01-model-company/workflows/VS-109-store-remodel-renovation-lifecycle-refurbishment/PA-109.3-re-merchandising-reopening-and-remodel-performance-analytics.md,W3496,VP Store Operations,0.00,0.00,0,0,2,0,0.0,0.0,,live,
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1011,Credit Analyst,1.08,2.17,1,0,0,0,0.0,0.0,0.50-1.00h/new; 2.00-4.00h/claim,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1011,Credit Insurance Provider,0.00,0.00,0,0,0,0,0.0,0.0,0.50-1.00h/new,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1011,Credit Manager,1.00,1.67,2,0,0,0,0.0,0.0,2.00-4.00h/claim,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1011,Insurance Broker,0.33,0.67,1,0,0,0,0.0,0.0,,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1022,AR Analyst,2.00,3.00,1,0,0,0,0.0,0.0,0.08-0.17h/dispute; 0.25-0.75h/dispute; 0.25-0.50h/dispute; 0.17-0.25h/dispute,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1022,Credit Manager,2.00,3.00,1,0,0,0,0.0,0.0,,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1022,Customer,0.00,0.00,0,0,0,0,0.0,0.0,0.08-0.17h/dispute,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1022,Customer Service Agent,0.00,0.00,0,0,0,0,0.0,0.0,0.08-0.17h/dispute,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1117,AR Analyst,0.50,0.50,1,0,0,0,0.0,0.0,0.25-0.50h/dispute,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1117,System,0.00,0.00,0,2,0,0,0.0,0.0,,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1269,Trade Account Manager,0.25,0.25,1,0,0,0,0.0,0.0,,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1394,CFO,0.00,0.00,0,0,0,0,0.0,0.0,0.08-0.17h/account,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1394,Credit Analyst,0.00,0.00,0,0,0,0,0.0,0.0,0.25-0.33h/account; 0.08-0.08h/account; 0.17-0.17h/account,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1394,Credit Manager,0.33,0.33,1,0,0,0,0.0,0.0,0.08-0.17h/account,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1394,System,0.00,0.00,0,3,0,0,0.0,0.0,,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1395,Credit Analyst,0.00,0.00,0,0,0,0,0.0,0.0,0.33-0.33h/account; 0.25-0.25h/account,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1395,Credit Manager,1.00,1.00,1,1,0,0,0.0,0.0,0.50-0.50h/account; 0.17-0.17h/account; 0.50-0.50h/account,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1395,Sales Rep,0.00,0.00,0,0,0,0,0.0,0.0,0.33-0.33h/account,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1395,System,0.00,0.00,0,1,0,0,0.0,0.0,,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1471,AR Analyst,4.00,4.00,1,0,0,0,0.0,0.0,0.17-0.17h/payment; 0.50-0.50h/dispute,dormant,CAP-B01
01-model-company/workflows/VS-11-trade-project-wholesale/PA-11.1-trade-account-management.md,W1471,Collections Specialist,0.00,0.00,0,0,1,0,0.0,0.0,,dormant,CAP-B01
